day,month,year,last.name,first.name,diversity,pot,treatment,rep,bin,shoot,genotype,sampled,length.cm,lesion,lesion.group,lesion.cover,lc.FS,microbe.sample,shoot.damage,senescence,collection.disease.notes,collection.shoot.notes,collection.notes,extraction.year,extraction.month,extraction.day,researcher,Plate.ID,Well.ID,sample.position,sample.weight.mg,extraction.notes,Cq.Mean,Cq.Std.Dev,copy.no,copy.no/extraction,copy.no/cell,cells/uL,cells/extraction,cell/mg,cells.present,qPCR.trial.ID
14,september,2015,dubois,katie,poly,mix.7,hot,2,8,5,yellow,1,49,1,<10,NA,5,0,0,0,.,.,.,2017,november,30,schenck,BWE_P2,7F,m,3.65,lesion on sample,0,0,0,0,744.8850606,0,0,0,0,T38
14,september,2015,dubois,katie,mono,mono.blue,hot,2,8,1,blue,1,32,1,>10,20,20,0,0,1,.,leaf aged,.,2017,november,30,schenck,BWE_P2,3E,m,3.19,.,34.21,0.254,13.45381861,1345.381861,836.5349305,0.016082794,1.608279358,0.504162808,1,T37
14,september,2015,dubois,katie,mono,mono.blue,hot,2,8,2,blue,1,39,1,<10,NA,5,0,0,0,.,.,.,2017,november,30,schenck,BWE_P2,3F,m,3.63,.,33.77,0.567,18.31763187,1831.763187,836.5349305,0.021897032,2.189703168,0.603224013,1,T37
14,september,2015,dubois,katie,mono,mono.blue,hot,2,8,3,blue,1,34,1,<10,NA,5,0,0,0,.,.,.,2017,november,30,schenck,BWE_P2,3G,m,2.96,.,35.61,NA,NA,NA,773.62257,NA,NA,NA,NA,T37&T39
14,september,2015,dubois,katie,mono,mono.blue,hot,2,8,4,blue,1,46,1,<10,NA,5,0,0,0,.,.,.,2017,november,30,schenck,BWE_P2,3H,m,2.99,.,34.54,0.071,10.67401353,1067.401353,836.5349305,0.012759794,1.275979417,0.426748969,1,T37
14,september,2015,dubois,katie,mono,mono.brown,hot,2,8,1,brown,1,32,1,<10,NA,5,0,0,0,.,.,.,2017,november,30,schenck,BWE_P2,4A,m,3.97,.,35.88,0.349,4.170272975,417.0272975,836.5349305,0.004985175,0.498517494,0.125571157,1,T37
14,september,2015,dubois,katie,mono,mono.brown,hot,2,8,2,brown,1,44,1,<10,NA,5,1,0,0,.,.,.,2017,november,30,schenck,BWE_P2,4B,m,3.16,.,35.34,NA,NA,NA,773.62257,NA,NA,NA,NA,T37
14,september,2015,dubois,katie,mono,mono.brown,hot,2,8,3,brown,1,44.5,1,<10,NA,5,0,0,0,.,.,.,2017,november,30,schenck,BWE_P2,4C,m,3.66,.,0,0,0,0,836.5349305,0,0,0,0,T37
14,september,2015,dubois,katie,mono,mono.brown,hot,2,8,4,brown,1,44.5,1,<10,NA,5,0,0,0,.,.,.,2017,november,30,schenck,BWE_P2,4D,m,2.95,.,35.61,0.472,5.110151019,511.0151019,773.62257,0.006605483,0.660548337,0.22391469,1,T37&T39
14,september,2015,dubois,katie,mono,mono.green,hot,2,8,1,green,1,29,1,<10,NA,5,0,0,1,.,leaf aged,.,2017,november,30,schenck,BWE_P2,4E,m,3.08,.,0,0,0,0,836.5349305,0,0,0,0,T37
14,september,2015,dubois,katie,mono,mono.green,hot,2,8,2,green,1,25.5,1,<10,NA,5,0,0,1,.,leaf aged,.,2017,november,30,schenck,BWE_P2,4F,m,3.45,.,26.73,0.191,2554.168044,255416.8044,836.5349305,3.053271239,305.3271239,88.50061562,1,T37
14,september,2015,dubois,katie,mono,mono.green,hot,2,8,3,green,1,33,1,<10,NA,5,1,0,1,.,leaf aged,.,2017,november,30,schenck,BWE_P2,4G,m,2.36,.,0,0,0,0,836.5349305,0,0,0,0,T37
14,september,2015,dubois,katie,mono,mono.green,hot,2,8,4,green,1,27,0,0,0,0,0,0,1,.,leaf aged,.,2017,november,30,schenck,BWE_P2,4H,m,3.14,.,0,0,0,0,836.5349305,0,0,0,0,T37
14,september,2015,dubois,katie,mono,mono.orange,hot,2,8,1,orange,1,44,1,<10,NA,5,0,0,0,.,.,.,2017,november,30,schenck,BWE_P2,5A,m,3,.,0,0,0,0,836.5349305,0,0,0,0,T37
14,september,2015,dubois,katie,mono,mono.orange,hot,2,8,2,orange,1,46,1,>10,15,15,0,0,1,.,leaf aged,.,2017,november,30,schenck,BWE_P2,5B,m,3.83,.,0,0,0,0,836.5349305,0,0,0,0,T37
14,september,2015,dubois,katie,mono,mono.orange,hot,2,8,3,orange,1,53,1,<10,NA,5,0,0,0,.,.,.,2017,november,30,schenck,BWE_P2,5C,m,2.53,.,0,0,0,0,836.5349305,0,0,0,0,T37
14,september,2015,dubois,katie,mono,mono.orange,hot,2,8,4,orange,1,40,1,<10,NA,5,0,0,1,.,leaf aged,.,2017,november,30,schenck,BWE_P2,5D,m,3.3,.,0,0,0,0,836.5349305,0,0,0,0,T37
14,september,2015,dubois,katie,mono,mono.purple,hot,2,8,1,purple,1,54,1,<10,NA,5,0,0,0,.,.,.,2017,november,30,schenck,BWE_P2,5E,m,3.2,.,0,0,0,0,836.5349305,0,0,0,0,T37
14,september,2015,dubois,katie,mono,mono.purple,hot,2,8,2,purple,1,46,1,<10,NA,5,0,0,0,.,.,.,2017,november,30,schenck,BWE_P2,5F,m,3.64,.,0,0,0,0,773.62257,0,0,0,0,T38&T39
14,september,2015,dubois,katie,mono,mono.purple,hot,2,8,3,purple,1,48,1,<10,NA,5,0,0,0,.,.,.,2017,november,30,schenck,BWE_P2,5G,m,2.5,.,0,0,0,0,773.62257,0,0,0,0,T38&T39
14,september,2015,dubois,katie,mono,mono.purple,hot,2,8,4,purple,1,47,1,<10,NA,5,0,0,0,.,.,.,2017,november,30,schenck,BWE_P2,5H,m,3.61,.,0,0,0,0,744.8850606,0,0,0,0,T38
14,september,2015,dubois,katie,mono,mono.red,hot,2,8,1,red,1,44,1,<10,NA,5,0,0,0,.,.,.,2017,november,30,schenck,BWE_P2,6A,m,2.91,.,0,0,0,0,744.8850606,0,0,0,0,T38
14,september,2015,dubois,katie,mono,mono.red,hot,2,8,2,red,1,45,1,<10,NA,5,0,0,0,.,.,.,2017,november,30,schenck,BWE_P2,6B,m,2.63,.,0,0,0,0,744.8850606,0,0,0,0,T38
14,september,2015,dubois,katie,mono,mono.red,hot,2,8,3,red,1,43.5,1,>10,25,25,0,0,0,.,.,.,2017,november,30,schenck,BWE_P2,6C,m,3.55,.,0,0,0,0,744.8850606,0,0,0,0,T38
14,september,2015,dubois,katie,mono,mono.red,hot,2,8,4,red,1,40,1,<10,NA,5,0,0,1,.,leaf aged,.,2017,november,30,schenck,BWE_P2,6D,m,3.45,.,0,0,0,0,744.8850606,0,0,0,0,T38
14,september,2015,dubois,katie,mono,mono.white,hot,2,8,1,white,1,46,1,<10,NA,5,0,0,1,.,leaf aged,.,2017,november,30,schenck,BWE_P2,6E,m,3.03,.,0,0,0,0,773.62257,0,0,0,0,T38&T39
14,september,2015,dubois,katie,mono,mono.white,hot,2,8,2,white,1,37,1,<10,NA,5,0,0,1,.,leaf aged,.,2017,november,30,schenck,BWE_P2,6F,m,3.27,.,35.88,NA,NA,NA,773.62257,NA,NA,NA,NA,T38&T39
14,september,2015,dubois,katie,mono,mono.yellow,hot,2,8,1,yellow,1,38,1,<10,NA,5,0,0,0,.,.,.,2017,november,30,schenck,BWE_P2,6H,m,2.54,.,0,0,0,0,744.8850606,0,0,0,0,T38
14,september,2015,dubois,katie,mono,mono.yellow,hot,2,8,2,yellow,1,44.5,1,<10,NA,5,0,0,0,.,.,.,2017,november,30,schenck,BWE_P2,7A,m,2.73,.,0,0,0,0,744.8850606,0,0,0,0,T38
14,september,2015,dubois,katie,mono,mono.yellow,hot,2,8,3,yellow,1,46.5,1,>10,10,10,0,0,1,.,leaf aged,.,2017,november,30,schenck,BWE_P2,7B,m,3.24,.,34.3,0.044,17.15710925,1715.710925,744.8850606,0.02303323,2.303323044,0.710902174,1,T38
14,september,2015,dubois,katie,mono,mono.yellow,hot,2,8,4,yellow,1,21.5,1,<10,NA,5,0,0,0,.,.,.,2017,november,30,schenck,BWE_P2,7C,m,3.44,.,35.43,0.105,7.965427386,796.5427386,744.8850606,0.010693499,1.069349864,0.310857519,1,T38
14,september,2015,dubois,katie,poly,mix.7,hot,2,8,5,brown,1,40,1,<10,NA,5,0,0,0,.,.,.,2017,november,30,schenck,BWE_P2,7D,m,2.69,.,34.14,0.323,19.12616237,1912.616237,744.8850606,0.025676663,2.567666259,0.954522773,1,T38
14,september,2015,dubois,katie,poly,mix.8,hot,2,8,5,green,1,28,1,<10,NA,5,0,0,1,.,leaf aged,.,2017,november,30,schenck,BWE_P2,7G,m,3.5,.,0,0,0,0,744.8850606,0,0,0,0,T38
14,september,2015,dubois,katie,poly,mix.8,hot,2,8,5,orange,1,60,1,<10,NA,5,0,0,0,.,.,.,2017,november,30,schenck,BWE_P2,7H,m,3.66,.,0,0,0,0,744.8850606,0,0,0,0,T38
14,september,2015,dubois,katie,poly,mix.8,hot,2,8,5,purple,1,50,1,<10,NA,5,1,0,0,.,.,.,2017,november,30,schenck,BWE_P2,8A,m,3.57,.,0,0,0,0,744.8850606,0,0,0,0,T38
14,september,2015,dubois,katie,poly,mix.8,hot,2,8,5,red,1,40,1,<10,NA,5,0,0,0,.,.,.,2017,november,30,schenck,BWE_P2,8B,m,3.51,.,0,0,0,0,744.8850606,0,0,0,0,T38
14,september,2015,dubois,katie,poly,mix.7,hot,2,8,5,white,1,49,1,<10,NA,5,0,0,0,.,.,.,2017,november,30,schenck,BWE_P2,7E,m,2.2,.,0,0,0,0,744.8850606,0,0,0,0,T38
14,september,2015,dubois,katie,mono,mono.purple,hot,3,10,4,purple,1,57,1,>10,40,40,0,1,0,.,leaf tip broken,.,2016,december,20,schenck,BWE_P4,10A,m,2.88,.,27.43,0.092,1537.744691,153774.4691,900.2408294,1.708148132,170.8148132,59.31069904,1,T32
14,september,2015,dubois,katie,mono,mono.red,hot,3,10,1,red,1,47,1,<1,NA,0.5,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,10B,m,3.84,.,0,0,0,0,900.2408294,0,0,0,0,T32
14,september,2015,dubois,katie,mono,mono.red,hot,3,10,2,red,1,35,0,0,0,0,0,0,1,.,leaf aged,.,2016,december,20,schenck,BWE_P4,10C,m,2.93,.,0,0,0,0,715.6892287,0,0,0,0,T32&T33
14,september,2015,dubois,katie,mono,mono.red,hot,3,10,4,red,1,37,1,<10,NA,5,0,0,1,.,leaf aged,.,2016,december,20,schenck,BWE_P4,10D,m,3.1,.,0,0,0,0,900.2408294,0,0,0,0,T32
14,september,2015,dubois,katie,mono,mono.white,hot,3,10,1,white,1,43,1,<1,NA,0.5,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,10E,m,3.36,.,0,0,0,0,900.2408294,0,0,0,0,T32
14,september,2015,dubois,katie,mono,mono.white,hot,3,10,2,white,1,30.5,1,<10,NA,5,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,10F,m,3.21,.,0,0,0,0,900.2408294,0,0,0,0,T32
14,september,2015,dubois,katie,mono,mono.white,hot,3,10,3,white,1,40,1,<10,NA,5,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,10G,m,2.96,.,0,0,0,0,900.2408294,0,0,0,0,T32
14,september,2015,dubois,katie,mono,mono.white,hot,3,10,4,white,1,49,1,<10,NA,5,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,10H,m,2.95,.,0,0,0,0,900.2408294,0,0,0,0,T32
14,september,2015,dubois,katie,mono,mono.yellow,hot,3,10,1,yellow,1,49.5,1,<10,NA,5,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,11A,m,3.32,.,0,0,0,0,900.2408294,0,0,0,0,T32
14,september,2015,dubois,katie,mono,mono.yellow,hot,3,10,2,yellow,1,48,1,<10,NA,5,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,11B,m,3.22,.,0,0,0,0,900.2408294,0,0,0,0,T32
14,september,2015,dubois,katie,mono,mono.yellow,hot,3,10,3,yellow,1,45,1,<10,NA,5,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,11C,m,3.03,.,0,0,0,0,900.2408294,0,0,0,0,T32
14,september,2015,dubois,katie,mono,mono.yellow,hot,3,10,4,yellow,1,45.5,1,<10,NA,5,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,11D,m,3.66,.,0,0,0,0,900.2408294,0,0,0,0,T32
14,september,2015,dubois,katie,poly,mix.6,hot,3,10,5,blue,1,46.5,1,<10,NA,5,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,11E,m,2.84,.,0,0,0,0,900.2408294,0,0,0,0,T32
14,september,2015,dubois,katie,poly,mix.6,hot,3,10,5,brown,1,43,1,<10,NA,5,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,11F,m,2.22,.,0,0,0,0,900.2408294,0,0,0,0,T32
14,september,2015,dubois,katie,poly,mix.6,hot,3,10,5,green,1,22.5,1,<10,NA,5,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,11G,m,2.26,.,0,0,0,0,900.2408294,0,0,0,0,T32
14,september,2015,dubois,katie,poly,mix.5,hot,3,10,5,orange,1,52,1,<10,NA,5,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,11H,m,2.32,.,0,0,0,0,715.6892287,0,0,0,0,T32&T33
14,september,2015,dubois,katie,poly,mix.5,hot,3,10,5,purple,1,46.5,1,>10,25,25,1,0,0,.,.,.,2016,december,20,schenck,BWE_P4,12A,m,2.21,.,35.61,0.813,NA,NA,715.6892287,NA,NA,NA,NA,T32&T33
14,september,2015,dubois,katie,poly,mix.5,hot,3,10,5,red,1,55.5,1,>10,10,10,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,12B,m,2.7,.,35.46,0.115,5.183147835,518.3147835,900.2408294,0.005757513,0.575751251,0.213241204,1,T32
14,september,2015,dubois,katie,poly,mix.5,hot,3,10,5,white,1,35,1,>10,20,20,1,0,1,.,leaf aged,.,2016,december,20,schenck,BWE_P4,12C,m,3.59,.,0,0,0,0,900.2408294,0,0,0,0,T32
14,september,2015,dubois,katie,poly,mix.6,hot,3,10,5,yellow,1,49.5,1,<10,NA,5,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,12D,m,2.87,.,0,0,0,0,900.2408294,0,0,0,0,T32
14,september,2015,dubois,katie,mono,mono.blue,hot,3,10,1,blue,1,39,1,<1,NA,0.5,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,7F,m,2.49,.,0,0,0,0,927.2661687,0,0,0,0,T31
14,september,2015,dubois,katie,mono,mono.blue,hot,3,10,2,blue,1,39,1,<10,NA,5,0,1,1,.,leaf aged; leaf tip broken,.,2016,december,20,schenck,BWE_P4,7G,m,3.71,.,0,0,0,0,927.2661687,0,0,0,0,T31
14,september,2015,dubois,katie,mono,mono.blue,hot,3,10,3,blue,1,57,1,<10,NA,5,0,0,1,.,leaf aged,.,2016,december,20,schenck,BWE_P4,7H,m,3.85,.,0,0,0,0,927.2661687,0,0,0,0,T31
14,september,2015,dubois,katie,mono,mono.blue,hot,3,10,4,blue,1,35,1,<10,NA,5,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,8A,m,2.89,.,0,0,0,0,900.2408294,0,0,0,0,T31&32
14,september,2015,dubois,katie,mono,mono.brown,hot,3,10,1,brown,1,38,1,<10,NA,5,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,8B,m,2.98,.,0,0,0,0,927.2661687,0,0,0,0,T31
14,september,2015,dubois,katie,mono,mono.brown,hot,3,10,2,brown,1,40,1,>10,10,10,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,8C,m,2.43,.,0,0,0,0,900.2408294,0,0,0,0,T32
14,september,2015,dubois,katie,mono,mono.brown,hot,3,10,3,brown,1,46,1,<10,NA,5,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,8D,m,2.57,.,0,0,0,0,900.2408294,0,0,0,0,T32
14,september,2015,dubois,katie,mono,mono.brown,hot,3,10,4,brown,1,44,1,<10,NA,5,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,8E,m,2.56,.,35.88,NA,NA,NA,900.2408294,NA,NA,NA,NA,T32&T33
14,september,2015,dubois,katie,mono,mono.green,hot,3,10,1,green,1,25,1,<10,NA,5,0,0,1,.,leaf aged,.,2016,december,20,schenck,BWE_P4,8F,m,2.8,.,36.27,0.006,4.696522152,469.6522152,715.6892287,0.006562237,0.656223674,0.234365598,1,T32&T33
14,september,2015,dubois,katie,mono,mono.green,hot,3,10,2,green,1,27,1,<10,NA,5,0,0,1,.,leaf aged,.,2016,december,20,schenck,BWE_P4,8G,m,2.24,.,0,0,0,0,900.2408294,0,0,0,0,T32
14,september,2015,dubois,katie,mono,mono.green,hot,3,10,3,green,1,46.5,1,<10,NA,5,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,8H,m,3.49,.,0,0,0,0,900.2408294,0,0,0,0,T32
14,september,2015,dubois,katie,mono,mono.green,hot,3,10,4,green,1,30.5,1,>10,10,10,0,0,1,.,leaf aged,.,2016,december,20,schenck,BWE_P4,9A,m,2.91,.,29.84,0.3,278.5410206,27854.10206,900.2408294,0.309407229,30.94072292,10.63255083,1,T32
14,september,2015,dubois,katie,mono,mono.orange,hot,3,10,1,orange,1,58,1,<10,NA,5,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,9B,m,3.88,.,0,0,0,0,900.2408294,0,0,0,0,T32
14,september,2015,dubois,katie,mono,mono.orange,hot,3,10,2,orange,1,54.5,1,<10,NA,5,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,9C,m,2.96,.,0,0,0,0,900.2408294,0,0,0,0,T32
14,september,2015,dubois,katie,mono,mono.orange,hot,3,10,3,orange,1,39,1,<10,NA,5,0,0,1,.,leaf aged,.,2016,december,20,schenck,BWE_P4,9D,m,3.31,.,35.55,NA,NA,NA,900.2408294,NA,NA,NA,NA,T32&T33
14,september,2015,dubois,katie,mono,mono.orange,hot,3,10,4,orange,1,43,1,<10,NA,5,0,0,1,.,leaf aged,.,2016,december,20,schenck,BWE_P4,9E,m,3.14,.,0,0,0,0,715.6892287,0,0,0,0,T32&T33
14,september,2015,dubois,katie,mono,mono.purple,hot,3,10,1,purple,1,55,1,>10,10,10,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,9F,m,3.12,.,34.45,0.271,10.60606263,1060.606263,900.2408294,0.011781361,1.178136148,0.37760774,1,T32
14,september,2015,dubois,katie,mono,mono.purple,hot,3,10,2,purple,1,55.5,1,>10,20,20,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,9G,m,2.75,.,0,0,0,0,900.2408294,0,0,0,0,T32
14,september,2015,dubois,katie,mono,mono.purple,hot,3,10,3,purple,1,59,1,<10,NA,5,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,9H,m,2.49,.,0,0,0,0,900.2408294,0,0,0,0,T32
14,september,2015,dubois,katie,mono,mono.green,hot,4,12,1,green,1,29,1,<10,NA,5,0,0,0,.,.,.,2016,december,20,schenck,BWE_P4,12E,m,2.71,re-run,35.72,0.293,4.310665612,431.0665612,900.2408294,0.004788347,0.478834715,0.176691777,1,T32
14,september,2015,dubois,katie,mono,mono.blue,hot,4,12,1,blue,1,27,1,>10,25,25,0,0,1,.,leaf aged,.,2016,december,9,schenck,BWE_P3,1A,m,2.22,.,0,0,0,0,970.6942045,0,0,0,0,T27
14,september,2015,dubois,katie,mono,mono.blue,hot,4,12,3,blue,1,24,1,<10,NA,5,0,0,1,.,leaf aged,.,2016,december,9,schenck,BWE_P3,1B,m,3.21,.,0,0,0,0,970.6942045,0,0,0,0,T27
14,september,2015,dubois,katie,mono,mono.blue,hot,4,12,4,blue,1,37,1,<10,NA,5,1,0,1,.,leaf aged,.,2016,december,9,schenck,BWE_P3,1C,m,2.82,.,0,0,0,0,772.949327,0,0,0,0,T27&29
14,september,2015,dubois,katie,mono,mono.brown,hot,4,12,1,brown,1,49,1,>10,15,15,0,0,0,.,.,.,2016,december,9,schenck,BWE_P3,1D,m,2.51,.,34.17,0.233,13.81549437,1381.549437,772.949327,0.017873739,1.787373879,0.712101147,1,T27&29
14,september,2015,dubois,katie,mono,mono.brown,hot,4,12,2,brown,1,49,1,<10,NA,5,0,0,0,.,.,.,2016,december,9,schenck,BWE_P3,1E,m,2.32,.,0,0,0,0,772.949327,0,0,0,0,T27&29
14,september,2015,dubois,katie,mono,mono.brown,hot,4,12,3,brown,1,47,1,<1,NA,0.5,0,0,0,.,.,.,2016,december,9,schenck,BWE_P3,1F,m,3.72,.,0,0,0,0,970.6942045,0,0,0,0,T27
14,september,2015,dubois,katie,mono,mono.brown,hot,4,12,4,brown,1,39,1,<1,NA,0.5,0,0,0,.,.,.,2016,december,9,schenck,BWE_P3,1G,m,2.43,.,0,0,0,0,970.6942045,0,0,0,0,T27
14,september,2015,dubois,katie,mono,mono.green,hot,4,12,2,green,1,27,1,<10,NA,5,0,0,1,.,leaf aged,.,2016,december,9,schenck,BWE_P3,2A,m,3.49,.,0,0,0,0,772.949327,0,0,0,0,T27&29
14,september,2015,dubois,katie,mono,mono.green,hot,4,12,3,green,1,35,1,<10,NA,5,1,0,1,.,leaf aged,.,2016,december,9,schenck,BWE_P3,2B,m,2.89,.,0,0,0,0,970.6942045,0,0,0,0,T27
14,september,2015,dubois,katie,mono,mono.green,hot,4,12,4,green,1,42,1,<10,NA,5,0,0,0,.,.,.,2016,december,9,schenck,BWE_P3,2C,m,2.65,.,0,0,0,0,772.949327,0,0,0,0,T27&29
14,september,2015,dubois,katie,mono,mono.orange,hot,4,12,1,orange,1,53.5,1,<10,NA,5,0,0,1,.,leaf aged,.,2016,december,9,schenck,BWE_P3,2D,m,3.35,.,34.18,0.288,39.75925172,3975.925172,970.6942045,0.040959606,4.095960554,1.222674792,1,T27
14,september,2015,dubois,katie,mono,mono.orange,hot,4,12,2,orange,1,50,1,<10,NA,5,0,0,0,.,.,.,2016,december,9,schenck,BWE_P3,2E,m,2.43,.,0,0,0,0,970.6942045,0,0,0,0,T27
14,september,2015,dubois,katie,mono,mono.orange,hot,4,12,3,orange,1,52.5,1,<10,NA,5,0,0,0,.,.,.,2016,december,9,schenck,BWE_P3,2F,m,3.34,.,0,0,0,0,970.6942045,0,0,0,0,T27
14,september,2015,dubois,katie,mono,mono.orange,hot,4,12,4,orange,1,58,1,<10,NA,5,0,0,0,.,.,.,2016,december,9,schenck,BWE_P3,2G,m,2.74,.,35.47,0.397,17.26150473,1726.150473,772.949327,0.022332,2.233200047,0.815036514,1,T27&29
14,september,2015,dubois,katie,mono,mono.purple,hot,4,12,1,purple,1,48,1,>10,15,15,0,0,1,.,leaf aged,.,2016,december,9,schenck,BWE_P3,2H,m,2.63,.,30.68,0.072,382.458458,38245.8458,970.6942045,0.394005091,39.40050906,14.98118215,1,T27
14,september,2015,dubois,katie,mono,mono.purple,hot,4,12,2,purple,1,62,1,<10,NA,5,1,0,0,.,.,.,2016,december,9,schenck,BWE_P3,3A,m,3.11,.,0,0,0,0,970.6942045,0,0,0,0,T27
14,september,2015,dubois,katie,mono,mono.purple,hot,4,12,3,purple,1,58,1,<10,NA,5,0,0,0,.,.,.,2016,december,9,schenck,BWE_P3,3B,m,3.15,.,36.26,NA,10.35543959,1035.543959,970.6942045,0.00884337,0.884337006,NA,NA,T27&29
14,september,2015,dubois,katie,mono,mono.purple,hot,4,12,4,purple,1,57,1,>10,10,10,1,0,0,.,.,.,2016,december,9,schenck,BWE_P3,3C,m,3.23,.,35.11,1.207,21.78724149,2178.724149,970.6942045,0.018605935,1.860593532,NA,NA,T27&29
14,september,2015,dubois,katie,mono,mono.red,hot,4,12,1,red,1,42,1,<1,NA,0.5,0,0,0,.,.,.,2016,december,9,schenck,BWE_P3,3D,m,2.44,.,0,0,0,0,970.6942045,0,0,0,0,T27
14,september,2015,dubois,katie,mono,mono.red,hot,4,12,2,red,1,41.5,1,>10,20,20,0,0,0,.,.,.,2016,december,9,schenck,BWE_P3,3E,m,2.52,.,0,0,0,0,970.6942045,0,0,0,0,T27
14,september,2015,dubois,katie,mono,mono.red,hot,4,12,3,red,1,42.5,1,>10,10,10,0,0,1,.,leaf aged,.,2016,december,9,schenck,BWE_P3,3F,m,2.54,.,36.33,NA,9.897046665,989.7046665,970.6942045,0.00845191,0.845191027,NA,NA,T27&29
14,september,2015,dubois,katie,mono,mono.red,hot,4,12,4,red,1,44.5,1,<10,NA,5,0,0,1,.,leaf aged,.,2016,december,9,schenck,BWE_P3,3G,m,2.31,.,0,0,0,0,772.949327,0,0,0,0,T27&29
14,september,2015,dubois,katie,mono,mono.white,hot,4,12,1,white,1,39,1,<10,NA,5,0,0,0,.,.,.,2016,december,9,schenck,BWE_P3,3H,m,3.51,.,0,0,0,0,970.6942045,0,0,0,0,T27
14,september,2015,dubois,katie,mono,mono.white,hot,4,12,2,white,1,35,1,>10,15,15,0,0,0,.,.,.,2016,december,9,schenck,BWE_P3,4A,m,2.39,.,37.99,NA,3.382310573,338.2310573,970.6942045,0.002888436,0.288843596,NA,NA,T27&29
14,september,2015,dubois,katie,mono,mono.white,hot,4,12,3,white,1,45,1,<1,NA,0.5,0,0,0,.,.,.,2016,december,9,schenck,BWE_P3,4B,m,2.38,.,0,0,0,0,970.6942045,0,0,0,0,T27
14,september,2015,dubois,katie,mono,mono.white,hot,4,12,4,white,1,44.5,1,<10,NA,5,0,0,0,.,.,.,2016,december,9,schenck,BWE_P3,4C,m,3.28,.,0,0,0,0,970.6942045,0,0,0,0,T27
14,september,2015,dubois,katie,mono,mono.yellow,hot,4,12,2,yellow,1,47,1,<10,NA,5,0,0,0,.,.,.,2016,december,9,schenck,BWE_P3,4D,m,3.83,.,20.56,0.071,266244.6556,26624465.56,970.6942045,274.2827292,27428.27292,7161.428961,1,T27
14,september,2015,dubois,katie,mono,mono.yellow,hot,4,12,3,yellow,1,55,1,>10,10,10,1,0,0,lesions light brown,.,.,2016,december,9,schenck,BWE_P3,4E,m,3.67,.,0,0,0,0,970.6942045,0,0,0,0,T27
14,september,2015,dubois,katie,mono,mono.yellow,hot,4,12,4,yellow,1,34,1,<10,NA,5,0,0,1,.,leaf aged,.,2016,december,9,schenck,BWE_P3,4F,m,3.16,.,33.49,0.237,62.12385923,6212.385923,970.6942045,0.063999413,6.399941294,2.025297878,1,T27
14,september,2015,dubois,katie,poly,mix.1,hot,4,12,5,blue,1,47,1,<10,NA,5,0,0,0,.,.,.,2016,december,9,schenck,BWE_P3,4G,m,3.82,.,0,0,0,0,970.6942045,0,0,0,0,T27
14,september,2015,dubois,katie,poly,mix.1,hot,4,12,5,brown,1,36.5,1,<10,NA,5,0,0,0,.,.,.,2016,december,9,schenck,BWE_P3,4H,m,2.86,.,0,0,0,0,970.6942045,0,0,0,0,T27
14,september,2015,dubois,katie,poly,mix.1,hot,4,12,5,green,1,46,1,<10,NA,5,0,0,0,.,.,.,2016,december,9,schenck,BWE_P3,5A,m,3.6,.,0,0,0,0,970.6942045,0,0,0,0,T27
14,september,2015,dubois,katie,poly,mix.1,hot,4,12,5,yellow,1,45,1,<10,NA,5,0,0,1,.,leaf aged,.,2016,december,9,schenck,BWE_P3,5B,m,3.8,.,0,0,0,0,970.6942045,0,0,0,0,T27
14,september,2015,dubois,katie,poly,mix.2,hot,4,12,5,orange,1,35.5,1,<10,NA,5,0,0,0,.,.,.,2016,december,9,schenck,BWE_P3,5C,m,2.03,.,0,0,0,0,970.6942045,0,0,0,0,T27
14,september,2015,dubois,katie,poly,mix.2,hot,4,12,5,purple,1,43,1,<10,NA,5,0,0,0,.,.,.,2016,december,9,schenck,BWE_P3,5D,m,2.64,.,0,0,0,0,970.6942045,0,0,0,0,T27
